material,material-id,e_hull,indice_de_miller,capas,nsites,altura_slab,a,b,c,alpha,beta,gamma,escalonada,exito_limpia,sitios_bridge,sitios_hollow,sitios_ontop,sitios_totales,bridge_enviados,hollow_enviados,ontop_enviados,bridge_exitosos,hollow_exitosos,ontop_exitosos,prob_convergencia,prob_tiempo,errores
Li,mp-1018134,0.0,100,6,18,4.443682797818958,3.078673751416902,22.369433955789773,24.44368279781896,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-1018134,0.0,110,6,18,7.696684378542256,5.33241935738275,7.665407662605867,27.69668437854225,90.0,90.0,103.40792182403636,False,,,,,,,,,,,,0,0,0
Li,mp-1018134,0.0,111,6,46,7.889799080170871,5.332419357382754,22.58029688844024,27.889799080170874,94.45331872049547,94.71500395394824,83.21887656680471,True,,,,,,,,,,,,0,0,0
Li,mp-51,0.0016723733333336,100,6,6,10.83416168064474,3.0643636771421354,3.0643636771421354,30.83416168064474,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,,,,,,,0,0,0
Li,mp-51,0.0016723733333336,110,6,6,7.660909192855325,3.064363677142135,4.333664672257896,27.66090919285533,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,,,,,,,0,0,0
Li,mp-51,0.0016723733333336,111,6,6,12.51021232552834,3.064363677142135,3.0643636771421368,32.510212325528336,90.0,90.0,120.0,False,True,1.0,2.0,1.0,4.0,,,,,,,0,0,0
Li,mp-976411,0.0058890908333335,100,6,8,4.379758465715991,3.034385675,10.21620767,24.37975846571599,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-976411,0.0058890908333335,110,6,24,7.920306420463511,5.255710158859183,10.21620767,27.92030642046351,90.0,94.71500395394824,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-976411,0.0058890908333335,111,6,21,7.920306420463515,5.255710158859183,10.657316528151542,27.92030642046351,99.33161926881196,94.71500395394824,75.72491834228018,True,,,,,,,,,,,,0,0,0
Li,mp-10173,0.0059877483333337,100,6,6,6.092077305925333,3.014796405,5.1083222,26.09207730592533,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-10173,0.0059877483333337,110,6,12,7.726098906103427,5.1083222,5.221780547935998,27.72609890610343,94.71500395394824,90.0,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-10173,0.0059877483333337,111,6,11,7.29618143187624,5.221780547935998,5.931606280141473,27.29618143187624,84.98226568988298,85.09254922331054,63.8855391518296,False,,,,,,,,,,,,0,0,0
Li,mp-567337,0.0088194633333333,100,6,6,8.581000257541618,3.4324001030166484,3.4324001030166484,28.581000257541618,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Li,mp-567337,0.0088194633333333,110,6,6,12.135366942942376,2.9725456851647416,2.9725456851647416,32.135366942942376,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Li,mp-567337,0.0088194633333333,111,6,9,7.667163419964826,4.854146777176952,4.854146777176953,27.66716341996483,85.882860523473,85.882860523473,60.00000000000002,False,True,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Li,mp-135,0.0096508633333334,100,6,6,8.598281129652046,3.4393124518608182,3.4393124518608182,28.598281129652044,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,,,,,,,0,0,0
Li,mp-135,0.0096508633333334,110,6,6,12.159805786650583,2.978531954863613,2.978531954863613,32.15980578665058,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,,,,,,,0,0,0
Li,mp-135,0.0096508633333334,111,6,6,4.714325156735796,4.863922314660232,4.863922314660232,24.7143251567358,90.0,94.117139476527,60.00000000000002,False,True,2.0,2.0,1.0,5.0,,,,,,,0,0,0
Li,mp-1063005,0.0156708833333336,100,6,6,7.143024526336937,2.888843,4.94883255973048,27.14302452633694,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Li,mp-1063005,0.0156708833333336,110,6,18,12.372081399326198,2.888843,8.571629431604332,32.3720813993262,90.0,90.0,90.0,False,True,5.0,2.0,2.0,9.0,5.0,2.0,2.0,5.0,2.0,2.0,0,0,0
Li,mp-1063005,0.0156708833333336,111,6,10,5.660015959789375,5.730301700861617,5.730301700861617,25.660015959789376,89.12091635655715,90.87908364344288,83.17873165632304,False,True,5.0,3.0,2.0,10.0,5.0,3.0,2.0,5.0,3.0,2.0,0,0,0
Li,mp-1103107,0.0553794725000003,100,6,36,7.042901210316845,5.406859,16.09323400793516,27.04290121031684,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-1103107,0.0553794725000003,110,6,18,7.375771257612556,5.406859,8.51582021,27.37577125761256,94.40477900468444,90.00000000000001,90.0,False,,,,,,,,,,,,0,0,0
Li,mp-1103107,0.0553794725000003,111,6,25,7.73453464462553,7.766512654203165,8.515820209999994,27.734534644625533,88.9750954475036,85.02813618833585,76.4085427274221,False,,,,,,,,,,,,0,0,0
Ti,mp-72,0.0,100,6,6,6.725112861248276,2.82624427,4.56737483,26.72511286124828,86.3295034916849,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Ti,mp-72,0.0,110,6,18,11.418437074999996,2.82624427,7.910925262771264,31.418437075,90.0,90.0,90.0,False,True,5.0,2.0,2.0,9.0,5.0,2.0,2.0,5.0,2.0,2.0,0,0,0
Ti,mp-72,0.0,111,6,15,7.851240409492336,5.371086436785896,5.371086436785892,27.85124040949233,93.90303347906196,86.09696652093805,85.14256970931619,False,True,5.0,3.0,2.0,10.0,5.0,3.0,2.0,5.0,3.0,2.0,0,0,0
Ti,mp-46,0.0151696033333319,100,6,12,13.55956493733863,2.935731925,4.64085615,33.559564937338635,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Ti,mp-46,0.0151696033333319,110,6,12,7.523478260998992,4.64085615,5.084836851501985,27.523478260998992,94.71500395394824,90.0,90.0,False,True,4.0,2.0,2.0,8.0,4.0,2.0,2.0,4.0,2.0,2.0,0,0,0
Ti,mp-46,0.0151696033333319,111,6,12,7.606071068019757,5.084836851501985,5.491454064312751,27.60607106801976,92.7913863651896,94.51562183266064,62.4206070324495,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,6.0,2.0,0.0,0,0,2
V,mp-146,0.0,100,6,6,7.455997930362939,2.9823991721451777,2.9823991721451777,27.455997930362937,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
V,mp-146,0.0,110,6,6,10.462459068139344,2.582833447303403,2.582833447303402,30.53267691423423,91.55785576696408,91.55785576696408,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
V,mp-146,0.0,111,6,6,4.304722412172339,4.217749357658001,4.217749357658001,24.30472241217234,90.0,90.0,60.00000000000002,False,True,4.0,0.0,2.0,6.0,4.0,0.0,2.0,4.0,0.0,2.0,0,0,0
Cr,mp-90,0.0,100,6,6,7.422248383333329,2.968899353333333,2.968899353333333,27.42224838333333,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Cr,mp-90,0.0,110,6,6,10.41510078589953,2.5711422612658583,2.5711422612658583,30.415100785899533,91.5578557669641,91.55785576696408,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Cr,mp-90,0.0,111,6,6,4.285237102109765,4.198657730804711,4.198657730804712,24.285237102109765,90.0,90.00000000000001,60.00000000000002,False,True,4.0,0.0,2.0,6.0,4.0,0.0,2.0,4.0,0.0,2.0,0,0,0
Mn,mp-2647025,0.0526323520689651,100,6,12,11.462980476923075,2.4836457699999994,4.026195,31.46298047692308,90.0,92.20422750397202,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Mn,mp-2647025,0.0526323520689651,110,6,12,6.209114425000003,4.026195,4.301800661643526,26.209114425000003,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Mn,mp-2647025,0.0526323520689651,111,6,12,6.519259981091119,4.301800661643526,4.730617558930747,26.51925998109112,91.80121145995491,90.0,62.95588252710834,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,6.0,4.0,2.0,0,0,0
Mn,mp-35,0.0,100,6,44,6.516575668678257,9.10701715673946,9.10701715673946,26.516575668678257,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Mn,mp-35,0.0,110,6,36,6.439633587912706,7.8869082104371,7.8869082104371,26.439633587912702,90.0,90.0,109.47122063449068,False,False,,,,,,,,,,,0,1,0
Mn,mp-35,0.0,111,7,57,7.454063968682174,12.879267175825404,12.87926717582541,27.45406396868217,90.00000000000001,73.22134511903965,60.00000000000001,True,,,,,,,,,,,,0,0,0
Mn,mp-542909,0.039890561017243,100,6,20,6.0246171084273055,6.7055717800000005,6.705676030000001,26.024617108427304,90.00609313000002,90.00603661,90.00854641,False,False,,,,,,,,,,,0,0,0
Mn,mp-542909,0.039890561017243,110,6,32,7.111517290663208,6.705676030000001,9.483520984835842,27.111517290663205,89.99892312613629,90.01035227970074,90.00173473680789,False,,,,,,,,,,,,0,0,0
Mn,mp-542909,0.039890561017243,111,6,40,7.073258734370311,9.483520984835838,9.483599382679976,27.07325873437032,89.9994181223904,90.00012237194194,60.00231145098315,False,,,,,,,,,,,,0,0,0
Fe,mp-13,0.0,100,6,6,7.152946638882627,2.8639639201434988,2.863963920143501,27.15294663888263,90.0,90.0,90.11431858044428,False,True,2.0,1.0,1.0,4.0,,,,,,,0,0,0
Fe,mp-13,0.0,110,6,6,5.817574016193419,2.477811080000768,4.054295210000001,25.81757401619342,90.00000000000001,91.4480001745792,90.0,False,True,4.0,2.0,2.0,8.0,,,,,,,0,0,0
Fe,mp-13,0.0,111,6,6,10.107647319928544,2.477811080000768,2.4811112907738195,30.107647319928542,91.46919989253574,91.55594895131284,109.44496913702844,False,True,2.0,2.0,1.0,5.0,,,,,,,0,0,0
Fe,mp-1271068,0.0170698550000008,100,6,6,7.492198555343815,2.76260589500704,2.76260589500704,27.492198555343816,90.0,90.0,90.68532380239844,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Fe,mp-1271068,0.0170698550000008,110,6,6,5.917210669352169,2.4526872200000005,3.930210325,25.91721066935217,90.00000000000001,91.90679904642072,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Fe,mp-1271068,0.0170698550000008,111,6,6,10.137432647943164,2.4526872200000005,2.471226389344366,30.137432647943164,89.5880633407703,89.02505437153745,68.2569300383299,False,True,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,0
Fe,mp-1271198,0.0549920349999997,100,6,10,10.14726666813456,2.6469528186133098,4.273092919999999,30.147266668134563,90.0,90.99492749093314,90.0,False,True,3.0,0.0,1.0,4.0,,,,,,,0,0,0
Fe,mp-1271198,0.0549920349999997,110,6,12,9.778488657599942,2.64695281861331,4.908497957537407,29.778488657599944,95.15555251696232,90.9247111740766,77.09596922187372,False,False,,,,,,,,,,,0,0,1
Fe,mp-1271198,0.0549920349999997,111,6,11,6.457461748229342,4.908497957537408,4.31779485418772,26.457461748229345,90.346817095896,94.67621409653928,65.65869705918232,False,False,,,,,,,,,,,1,0,0
Fe,mp-136,0.0978059200000007,100,6,12,11.23457346923077,2.4341575850000003,3.84193447,31.23457346923077,90.0,92.20422750397202,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Fe,mp-136,0.0978059200000007,110,6,12,6.085393962500007,3.84193447,4.216084610849158,26.085393962500003,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Fe,mp-136,0.0978059200000007,111,6,12,6.309089207284231,4.216084610849158,4.548140677286401,26.309089207284234,94.79382342150991,93.84296705034949,62.38710936458585,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,6.0,2.0,2.0,0,0,0
Co,mp-102,0.0,100,6,6,8.783286177979898,2.484288487020664,2.484288487020664,28.783286177979896,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Co,mp-102,0.0,110,6,6,6.210721217551663,2.484288487020664,3.51331447119196,26.21072121755166,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Co,mp-102,0.0,111,6,6,10.142065278452424,2.484288487020664,2.484288487020664,30.142065278452424,90.0,90.0,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Co,mp-1271142,0.0101449274999989,100,6,12,11.47830807692308,2.48696675,4.063289504999999,31.47830807692308,90.0,87.79577249602796,90.0,False,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
Co,mp-1271142,0.0101449274999989,110,6,12,6.217416874999998,4.063289504999999,4.307552767734446,26.217416875,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,1,0,0
Co,mp-1271142,0.0101449274999989,111,6,12,6.511717336715675,4.307552767734446,4.76396108475381,26.51171733671568,91.59031715425526,90.0,63.12164273003477,False,True,6.0,2.0,2.0,10.0,0.0,2.0,2.0,0.0,1.0,1.0,1,1,0
Co,mp-1183710,0.0106160199999987,100,6,16,7.8450872980293,2.47056178,8.0882338,27.845087298029306,90.0,90.0,90.0,False,False,,,,,,,,,,,0,0,1
Co,mp-1183710,0.0106160199999987,110,6,24,6.17640445,4.279138526197802,8.0882338,26.17640445,90.0,90.0,90.0,False,False,,,,,,,,,,,1,0,0
Co,mp-1183710,0.0106160199999987,111,6,21,6.17640445,4.279138526197802,8.457139085545371,26.176404450000003,98.39887961435788,90.0,75.34550069255197,True,,,,,,,,,,,,0,0,0
Co,mp-54,0.0250989249999999,100,6,12,11.409230330769232,2.471999905,4.02114408,31.40923033076924,90.0,87.79577249602796,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,0.0,0.0,0.0,6,0,1
Co,mp-54,0.0250989249999999,110,6,12,6.179999762500007,4.02114408,4.281629431765438,26.179999762500003,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,0.0,0.0,1,1,0
Co,mp-54,0.0250989249999999,111,6,12,6.490777801322286,4.281629431765438,4.720210084566053,26.490777801322288,91.7085630685976,90.0,63.02882062260299,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,0.0,1.0,0.0,5,4,0
Co,mp-2647057,0.0895657349999989,100,6,6,7.011600004805352,2.8046400019221416,2.8046400019221416,27.011600004805352,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Co,mp-2647057,0.0895657349999989,110,6,6,9.915899820730996,2.4288894901346114,2.4288894901346114,29.915899820731,90.0,90.0,109.47122063449068,False,True,2.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0,0,0
Co,mp-2647057,0.0895657349999989,111,6,9,6.559319070440623,3.966359928292396,3.966359928292396,26.559319070440623,90.0,94.99327572360018,60.00000000000001,False,True,5.0,0.0,2.0,7.0,5.0,0.0,2.0,4.0,0.0,1.0,2,0,0
Ni,mp-23,0.0,100,6,6,8.687864670817754,2.457299209106507,2.457299209106507,28.68786467081776,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Ni,mp-23,0.0,110,6,6,6.143248022766269,2.457299209106507,3.4751458683271026,26.14324802276627,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Ni,mp-23,0.0,111,6,6,10.031882012759343,2.457299209106507,2.457299209106508,30.031882012759347,90.0,90.0,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Ni,mp-10257,0.0458352900000011,100,6,12,11.298567230769224,2.4480229,4.07280757,31.298567230769223,90.0,87.79577249602796,90.0,False,False,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0
Ni,mp-10257,0.0458352900000011,110,6,12,6.120057250000002,4.07280757,4.240100040892105,26.12005725,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Ni,mp-10257,0.0458352900000011,111,6,12,6.470772148649276,4.240100040892105,4.751902526480706,26.470772148649274,89.9183041036652,86.16972979204927,63.503213195109645,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,1.0,4.0,2.0,0,5,0
Cu,mp-30,0.0,100,6,6,8.943576675827051,2.5296254862156604,2.5296254862156604,28.943576675827053,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Cu,mp-30,0.0,110,6,6,6.324063715539152,2.5296254862156604,3.577430670330822,26.32406371553915,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Cu,mp-30,0.0,111,6,6,10.327152802613616,2.5296254862156604,2.5296254862156604,30.32715280261361,90.0,89.99999999999999,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Cu,mp-989695,0.0077165399999987,100,6,16,8.036255100990438,2.530764025,8.26181508,28.03625510099044,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Cu,mp-989695,0.0077165399999987,110,6,24,6.326910062500001,4.383411873267512,8.26181508,26.3269100625,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Cu,mp-989695,0.0077165399999987,111,6,21,6.3269100625,4.383411873267512,8.640738103099162,26.3269100625,98.42089197723386,90.0,75.30651244529872,True,,,,,,,,,,,,0,0,0
Cu,mp-989782,0.0123399349999999,100,6,12,11.695830784615389,2.53409667,4.112571,31.69583078461539,90.0,92.20422750397202,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Cu,mp-989782,0.0123399349999999,110,6,12,6.335241674999999,4.112571,4.389184183731103,26.335241675,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Cu,mp-989782,0.0123399349999999,111,6,12,6.652379365519478,4.389184183731103,4.830619645857669,26.65237936551948,91.77118374875408,90.0,62.97954226437552,False,True,6.0,2.0,2.0,10.0,6.0,2.0,2.0,6.0,2.0,2.0,0,0,0
Cu,mp-998890,0.0330661799999987,100,6,6,7.102780138833879,2.8411120555335496,2.8411120555335496,27.10278013883388,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,,,,,,,0,0,0
Cu,mp-998890,0.0330661799999987,110,6,6,10.033705627857548,2.4604752150902782,2.4604752150902782,30.03370562785755,91.55785576696408,91.55785576696408,109.47122063449068,False,True,2.0,1.0,1.0,4.0,,,,,,,0,0,0
Cu,mp-998890,0.0330661799999987,111,6,9,6.626736895447769,4.017939201157248,4.017939201157248,26.62673689544777,90.0,93.5020769890544,60.00000000000001,False,True,5.0,0.0,2.0,7.0,,,,,,,0,0,0
Cu,mp-1010136,0.03556281,100,6,6,7.253640556786122,2.901456222714449,2.7244655025346187,27.25364055678612,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,,,,,,,0,0,0
Cu,mp-1010136,0.03556281,110,6,6,10.308401803505369,2.462702209929065,2.4627022099290645,30.30840180350537,91.40164923856815,91.40164923856815,112.83384169780848,False,True,2.0,1.0,1.0,4.0,,,,,,,0,0,0
Cu,mp-1010136,0.03556281,111,6,8,6.0439300160977805,4.103278740794583,3.980095537399776,26.043930016097782,93.0556948913404,93.58046216608156,58.97079639596832,False,True,6.0,2.0,2.0,10.0,,,,,,,0,0,0
Zn,mp-79,0.0,100,6,12,12.075210674308288,2.6143597999999995,4.87316102,32.07521067430829,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Zn,mp-79,0.0,110,6,12,6.535899499999999,4.87316102,4.528204002865608,26.5358995,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Zn,mp-79,0.0,111,6,12,6.972151487783613,4.528204002865608,5.530151488947064,26.972151487783616,86.61887258500595,90.00000000000001,65.83219224928146,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,6.0,4.0,2.0,0,0,0
Zn,mp-2646972,0.0052053799999995,100,6,6,9.823880013346075,2.77861287,2.7786128699999995,29.82388001334608,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Zn,mp-2646972,0.0052053799999995,110,6,6,6.946532175,2.7786128699999995,3.929552005338429,26.946532175,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Zn,mp-2646972,0.0052053799999995,111,6,6,11.343639540383878,2.7786128699999995,2.7786128699999995,31.34363954038388,90.0,90.0,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Zn,mp-1187812,0.0074020949999997,100,6,9,5.691798549362609,2.6169740191368165,7.471915510000002,25.69179854936261,88.69387001874249,90.0,90.0,False,True,7.0,4.0,3.0,14.0,,,,,,,0,0,0
Zn,mp-1187812,0.0074020949999997,110,6,16,11.333183545208358,2.61853665,7.447528959259888,31.33318354520836,96.12417116095143,90.0394850751168,99.58268290904894,False,True,2.0,2.0,1.0,5.0,,,,,,,0,0,0
Zn,mp-1187812,0.0074020949999997,111,6,14,8.73050956183889,2.61853665,7.91694855391998,28.73050956183889,82.68251488060692,87.369839686134,89.48590617270044,False,True,7.0,6.0,3.0,16.0,,,,,,,0,0,0
Zn,mp-2647117,0.0716624299999999,100,6,6,7.845184991903149,3.1380739967612583,3.1380739967612583,27.845184991903142,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Zn,mp-2647117,0.0716624299999999,110,6,6,11.094767014875291,2.717651800150616,2.717651800150616,31.09476701487529,90.0,90.0,109.47122063449068,False,,,,,,,,,,,,0,0,0
Zn,mp-2647117,0.0716624299999999,111,6,6,4.529419666917693,4.437906805950115,4.437906805950115,24.529419666917693,90.0,90.00000000000001,60.00000000000001,False,,,,,,,,,,,,0,0,0
Al,mp-134,0.0,100,6,6,10.09732423597472,2.8559545756388007,2.8559545756388007,30.09732423597472,90.0,90.0,90.0,False,True,2.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,0.0,1.0,0,0,0
Al,mp-134,0.0,110,6,6,7.139886439097001,2.8559545756388003,4.038929694389889,27.139886439097,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Al,mp-134,0.0,111,6,6,11.659385731469875,2.8559545756388003,2.8559545756388007,31.659385731469875,90.0,90.00000000000001,120.0,False,True,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0
Al,mp-1183144,0.0104807275,100,6,16,8.977175247719561,2.827077025,9.18599307,28.97717524771956,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Al,mp-1183144,0.0104807275,110,6,24,7.408954943881023,4.896641044210669,9.18599307,27.408954943881024,90.0,95.20871910285511,90.0,False,,,,,,,,,,,,0,0,0
Al,mp-1183144,0.0104807275,111,6,21,6.964417647248165,4.896641044210669,9.611182715325462,26.96441764724817,97.08483998063522,84.79128089714489,75.2420187943375,True,,,,,,,,,,,,0,0,0
Al,mp-2647008,0.032078225,100,6,12,12.990174827250424,2.81245535,4.86685,32.99017482725043,90.0,90.0,90.0,False,True,3.0,2.0,2.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,0,0,0
Al,mp-2647008,0.032078225,110,6,12,7.223223028537964,4.86685,4.8713155602189095,27.22322302853797,84.79128089714489,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Al,mp-2647008,0.032078225,111,6,10,6.123519404359442,4.8713155602189095,5.621043854858599,26.12351940435944,85.56870916943323,90.0,64.32215783010662,False,True,6.0,4.0,2.0,12.0,6.0,4.0,2.0,6.0,4.0,2.0,0,0,0
Si,mp-149,0.0,100,6,6,6.804627963367338,3.84927886107892,3.84927886107892,26.80462796336733,90.0,90.0,90.0,False,True,3.0,0.0,1.0,4.0,3.0,0.0,1.0,3.0,0.0,1.0,0,0,0
Si,mp-149,0.0,110,6,12,9.623197152697305,3.84927886107892,5.443702370693869,29.623197152697305,90.0,90.0,90.0,False,True,3.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,1.0,1.0,0,0,0
Si,mp-149,0.0,111,6,9,12.40323188569875,3.84927886107892,3.8492788610789193,32.403231885698744,86.8152614632796,86.8152614632796,60.00000000000001,False,True,5.0,0.0,2.0,7.0,5.0,0.0,2.0,5.0,0.0,2.0,0,0,0
Si,mp-165,0.01360687,100,6,12,7.83180840629335,3.831317465,6.332622,27.83180840629335,90.0,93.00449159888308,90.0,False,True,5.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0
Si,mp-165,0.01360687,110,6,24,9.865279410275756,6.332622,6.636036509305993,29.86527941027576,95.81752564444358,90.0,90.0,False,True,10.0,4.0,2.0,16.0,0.0,4.0,2.0,0.0,4.0,2.0,0,0,0
Si,mp-165,0.01360687,111,5,15,6.863493705646111,6.636036509305993,7.401425194683657,26.86349370564612,94.6089019919124,90.0,63.36568620061728,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Si,mp-1079297,0.08220610625,100,6,12,9.115817613843443,3.84593083,6.33300792,29.115817613843447,87.99733351707846,90.0,90.0,False,True,4.0,2.0,2.0,8.0,0.0,2.0,2.0,0.0,2.0,2.0,0,0,0
Si,mp-1079297,0.08220610625,110,6,16,6.872592211843067,6.33300792,7.176688840482629,26.872592211843067,93.59960519724235,91.39836588062708,96.5240309160715,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Si,mp-1079297,0.08220610625,111,6,17,6.500218424563283,7.176688840482629,7.409330149475539,26.50021842456329,90.93893462759242,95.32176781303583,92.40522842636992,True,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
Si,mp-1203790,0.084393196617646,100,6,55,6.759382743508935,10.366628355,16.97027249,26.759382743508937,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Si,mp-1203790,0.084393196617646,110,6,88,5.183314177500003,16.97027249,17.95552701404417,25.1833141775,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
Si,mp-1203790,0.084393196617646,111,6,48,5.547078430493649,17.95552701404417,19.886103988351785,25.54707843049365,83.45962372614058,106.1619887849253,63.16266020728565,True,,,,,,,,,,,,0,0,0
Si,mp-971662,0.091849948260868,100,6,32,6.443013946699427,10.180460070000002,10.180460070000002,26.44301394669943,90.0,90.0,90.0,False,,,,,,,,,,,,0,0,0
